problem,num_nodes,num_edges,traffic_seed,scale_factor,tm_model,num_commodities,total_demand,algo,num_paths,edge_disjoint,dist_metric,objective,obj_val,runtime
GtsCe.graphml,149,386,109801559,16.0,poisson,22052,12970.21484375,path_formulation,4,True,inv-cap,total_flow,12970.215230345726,0.6680808067321777
GtsCe.graphml,149,386,1051917258,64.0,poisson,22052,51880.984375,path_formulation,4,True,inv-cap,total_flow,35954.7788015604,1.8828709125518799
GtsCe.graphml,149,386,1098771085,8.0,poisson,22052,6488.13232421875,path_formulation,4,True,inv-cap,total_flow,6488.132253069431,0.22275686264038086
GtsCe.graphml,149,386,343558094,32.0,poisson,22052,25936.82421875,path_formulation,4,True,inv-cap,total_flow,22528.23497837782,2.3607590198516846
UsCarrier.graphml,158,378,1137013741,4.0,uniform,24806,2491.09326171875,path_formulation,4,True,inv-cap,total_flow,2491.0931828550156,0.1368560791015625
UsCarrier.graphml,158,378,1074581961,32.0,uniform,24806,19758.568359375,path_formulation,4,True,inv-cap,total_flow,14400.231382695463,0.9537580013275146
UsCarrier.graphml,158,378,1008633627,1.0,uniform,24806,617.4738159179688,path_formulation,4,True,inv-cap,total_flow,617.4738315297418,0.13982677459716797
UsCarrier.graphml,158,378,1323869923,8.0,uniform,24806,4965.296875,path_formulation,4,True,inv-cap,total_flow,4965.296921136397,0.15130186080932617
UsCarrier.graphml,158,378,1535864789,2.0,uniform,24806,1233.8363037109375,path_formulation,4,True,inv-cap,total_flow,1233.836363634136,0.17359304428100586
UsCarrier.graphml,158,378,1031527041,64.0,uniform,24806,39653.7421875,path_formulation,4,True,inv-cap,total_flow,22168.83135443207,1.0667319297790527
UsCarrier.graphml,158,378,1671427951,128.0,uniform,24806,79516.96875,path_formulation,4,True,inv-cap,total_flow,31626.24587100219,1.4990792274475098
UsCarrier.graphml,158,378,1938895536,16.0,uniform,24806,9959.509765625,path_formulation,4,True,inv-cap,total_flow,8890.330218434001,0.4321110248565674
UsCarrier.graphml,158,378,123874486,2.0,gravity,24806,1331.301513671875,path_formulation,4,True,inv-cap,total_flow,1331.3014989192598,0.14472413063049316
UsCarrier.graphml,158,378,146569124,16.0,gravity,24806,10692.1904296875,path_formulation,4,True,inv-cap,total_flow,9703.09742392227,0.48201680183410645
UsCarrier.graphml,158,378,1454580274,128.0,gravity,24806,85202.0078125,path_formulation,4,True,inv-cap,total_flow,33356.10553577077,1.3299369812011719
UsCarrier.graphml,158,378,126410113,1.0,gravity,24805,667.4087524414062,path_formulation,4,True,inv-cap,total_flow,667.4087456617272,0.1446220874786377
UsCarrier.graphml,158,378,1604631843,64.0,gravity,24806,42760.29296875,path_formulation,4,True,inv-cap,total_flow,23428.983745844103,1.0747439861297607
UsCarrier.graphml,158,378,1416924748,32.0,gravity,24805,21322.865234375,path_formulation,4,True,inv-cap,total_flow,15279.726496506482,1.003026008605957
UsCarrier.graphml,158,378,63124174,4.0,gravity,24806,2662.46875,path_formulation,4,True,inv-cap,total_flow,2662.4687406504527,0.13367605209350586
UsCarrier.graphml,158,378,2021178515,8.0,gravity,24805,5313.4619140625,path_formulation,4,True,inv-cap,total_flow,5313.461879800016,0.16889595985412598
UsCarrier.graphml,158,378,1337948604,1.0,bimodal,24806,597.2951145666278,path_formulation,4,True,inv-cap,total_flow,597.2951145666239,0.12340497970581055
UsCarrier.graphml,158,378,1238083148,2.0,bimodal,24806,1193.261558435041,path_formulation,4,True,inv-cap,total_flow,1193.261558435039,0.14722704887390137
UsCarrier.graphml,158,378,1283103487,16.0,bimodal,24806,9553.223703555579,path_formulation,4,True,inv-cap,total_flow,8622.49671249534,0.395172119140625
UsCarrier.graphml,158,378,1099957192,128.0,bimodal,24806,76701.72364082049,path_formulation,4,True,inv-cap,total_flow,30780.756022555313,1.3245701789855957
UsCarrier.graphml,158,378,1122135634,64.0,bimodal,24806,38127.13085891274,path_formulation,4,True,inv-cap,total_flow,21709.998491345526,0.9937360286712646
UsCarrier.graphml,158,378,1278115862,8.0,bimodal,24806,4805.786009890619,path_formulation,4,True,inv-cap,total_flow,4805.7860098905885,0.15153884887695312
UsCarrier.graphml,158,378,1213164476,4.0,bimodal,24806,2391.953595982057,path_formulation,4,True,inv-cap,total_flow,2391.953595982055,0.11332297325134277
UsCarrier.graphml,158,378,1198839118,32.0,bimodal,24806,19140.934384430027,path_formulation,4,True,inv-cap,total_flow,14073.11085388879,0.8620569705963135
UsCarrier.graphml,158,378,1034066240,128.0,poisson,12515,1985528.25,path_formulation,4,True,inv-cap,total_flow,378000.0,0.10919499397277832
UsCarrier.graphml,158,378,1196923204,8.0,poisson,12574,124087.2890625,path_formulation,4,True,inv-cap,total_flow,124087.28446390267,0.24224209785461426
UsCarrier.graphml,158,378,1281112752,16.0,poisson,12555,248177.515625,path_formulation,4,True,inv-cap,total_flow,233220.91972874652,0.2954881191253662
UsCarrier.graphml,158,378,1149123775,32.0,poisson,12588,496343.03125,path_formulation,4,True,inv-cap,total_flow,346948.2949523926,0.1938190460205078
UsCarrier.graphml,158,378,1480195529,2.0,poisson,12541,31021.4375,path_formulation,4,True,inv-cap,total_flow,31021.440736132245,0.16581416130065918
UsCarrier.graphml,158,378,1011993125,4.0,poisson,12573,62042.203125,path_formulation,4,True,inv-cap,total_flow,62042.202269096844,0.2663140296936035
UsCarrier.graphml,158,378,1022383118,64.0,poisson,12595,992747.6875,path_formulation,4,True,inv-cap,total_flow,378000.0,0.19736790657043457
UsCarrier.graphml,158,378,1218360499,1.0,poisson,12528,15511.9248046875,path_formulation,4,True,inv-cap,total_flow,15511.926140524294,0.05652284622192383
UsCarrier.graphml,158,378,1353382228,128.0,poisson,24806,135739.34375,path_formulation,4,True,inv-cap,total_flow,56455.30530235985,1.309838056564331
UsCarrier.graphml,158,378,1977660080,8.0,poisson,24806,8481.78515625,path_formulation,4,True,inv-cap,total_flow,8481.785400696099,0.2590041160583496
UsCarrier.graphml,158,378,1061595861,32.0,poisson,24806,33933.796875,path_formulation,4,True,inv-cap,total_flow,26218.729166502464,1.2871429920196533
UsCarrier.graphml,158,378,1733297565,64.0,poisson,24806,67858.5859375,path_formulation,4,True,inv-cap,total_flow,39591.708621275226,1.2864642143249512
UsCarrier.graphml,158,378,2013435223,1.0,poisson,24806,1060.505859375,path_formulation,4,True,inv-cap,total_flow,1060.505924650235,0.13000893592834473
UsCarrier.graphml,158,378,1758646282,2.0,poisson,24806,2121.14501953125,path_formulation,4,True,inv-cap,total_flow,2121.145099895075,0.1531071662902832
UsCarrier.graphml,158,378,1082461213,16.0,poisson,24806,16968.974609375,path_formulation,4,True,inv-cap,total_flow,16051.214663565159,0.6291389465332031
UsCarrier.graphml,158,378,1255092240,4.0,poisson,24806,4243.259765625,path_formulation,4,True,inv-cap,total_flow,4243.2596988119185,0.1213080883026123
Cogentco.graphml,197,486,145832539,32.0,uniform,38612,37110.59765625,path_formulation,4,True,inv-cap,total_flow,24286.59937666597,2.884087085723877
Cogentco.graphml,197,486,1110567089,4.0,uniform,38612,4635.0703125,path_formulation,4,True,inv-cap,total_flow,4635.07050781574,0.2185039520263672
Cogentco.graphml,197,486,1022466024,16.0,uniform,38612,18592.33984375,path_formulation,4,True,inv-cap,total_flow,15844.348062702047,2.100857973098755
Cogentco.graphml,197,486,163696636,128.0,uniform,38612,148869.9375,path_formulation,4,True,inv-cap,total_flow,47987.93031384634,3.6764049530029297
Cogentco.graphml,197,486,1529536688,1.0,uniform,38612,1159.03173828125,path_formulation,4,True,inv-cap,total_flow,1159.0316927342387,0.2305760383605957
Cogentco.graphml,197,486,1147413089,2.0,uniform,38612,2311.373046875,path_formulation,4,True,inv-cap,total_flow,2311.3732220197107,0.3047499656677246
Cogentco.graphml,197,486,174559812,8.0,uniform,38612,9273.921875,path_formulation,4,True,inv-cap,total_flow,9273.9215222552,0.6413369178771973
Cogentco.graphml,197,486,1911278421,64.0,uniform,38612,74223.2890625,path_formulation,4,True,inv-cap,total_flow,35019.752086064,3.3423869609832764
Cogentco.graphml,197,486,1085483962,16.0,gravity,38612,19241.53125,path_formulation,4,True,inv-cap,total_flow,16308.394244079478,1.8874828815460205
Cogentco.graphml,197,486,142626253,128.0,gravity,38612,153760.609375,path_formulation,4,True,inv-cap,total_flow,50445.744166889366,3.525157928466797
Cogentco.graphml,197,486,1425924102,4.0,gravity,38612,4809.27294921875,path_formulation,4,True,inv-cap,total_flow,4809.273251692182,0.2292330265045166
Cogentco.graphml,197,486,1374632450,1.0,gravity,38610,1201.3656005859375,path_formulation,4,True,inv-cap,total_flow,1201.365735436906,0.23229622840881348
Cogentco.graphml,197,486,1229219359,64.0,gravity,38610,76765.140625,path_formulation,4,True,inv-cap,total_flow,36249.40211837536,3.4323959350585938
Cogentco.graphml,197,486,1486627102,32.0,gravity,38612,38399.109375,path_formulation,4,True,inv-cap,total_flow,25068.843299353495,3.7256739139556885
Cogentco.graphml,197,486,1877587945,8.0,gravity,38611,9602.759765625,path_formulation,4,True,inv-cap,total_flow,9602.760306900833,0.6483871936798096
Cogentco.graphml,197,486,1176656848,2.0,gravity,38609,2402.759521484375,path_formulation,4,True,inv-cap,total_flow,2402.7594128733617,0.24823498725891113
Cogentco.graphml,197,486,1261070367,128.0,bimodal,38612,148087.83557016632,path_formulation,4,True,inv-cap,total_flow,48404.085741236086,3.9115779399871826
Cogentco.graphml,197,486,1123824412,4.0,bimodal,38612,4626.832950412587,path_formulation,4,True,inv-cap,total_flow,4626.832950412612,0.26083803176879883
Cogentco.graphml,197,486,1297305407,8.0,bimodal,38612,9352.96370890008,path_formulation,4,True,inv-cap,total_flow,9352.963708900135,0.6389188766479492
Cogentco.graphml,197,486,1318417115,2.0,bimodal,38612,2289.315020917489,path_formulation,4,True,inv-cap,total_flow,2289.3150209174714,0.2592341899871826
Cogentco.graphml,197,486,1709348441,1.0,bimodal,38612,1155.6177098862142,path_formulation,4,True,inv-cap,total_flow,1155.6177098862213,0.22765111923217773
Cogentco.graphml,197,486,1541550360,16.0,bimodal,38612,18687.208735557986,path_formulation,4,True,inv-cap,total_flow,15897.035254532628,2.40832781791687
Cogentco.graphml,197,486,1652071748,64.0,bimodal,38612,74564.89470300866,path_formulation,4,True,inv-cap,total_flow,35191.66015361858,3.2551801204681396
Cogentco.graphml,197,486,1114307391,32.0,bimodal,38612,37298.01483063337,path_formulation,4,True,inv-cap,total_flow,24512.391641358954,3.2956650257110596
Cogentco.graphml,197,486,1264644244,32.0,poisson,19517,865029.5,path_formulation,4,True,inv-cap,total_flow,486000.0,0.27805304527282715
Cogentco.graphml,197,486,1038093168,16.0,poisson,19491,432514.0625,path_formulation,4,True,inv-cap,total_flow,411900.9794550708,0.47742605209350586
Cogentco.graphml,197,486,1058989507,8.0,poisson,19469,216256.40625,path_formulation,4,True,inv-cap,total_flow,216256.41644250695,0.38610100746154785
Cogentco.graphml,197,486,1924161815,64.0,poisson,19536,1730051.5,path_formulation,4,True,inv-cap,total_flow,486000.0,0.0976870059967041
Cogentco.graphml,197,486,1100381358,2.0,poisson,19493,54064.2109375,path_formulation,4,True,inv-cap,total_flow,54064.20956254232,0.3163490295410156
