problem,num_nodes,num_edges,traffic_seed,tm_model,scale_factor,num_commodities,total_demand,algo,split_method,split_fraction,num_subproblems,num_paths,edge_disjoint,dist_metric,objective,obj_val,runtime
Cogentco.graphml,197,486,1486627102,gravity,32.0,38612,38399.109375,pop,random,1.0,16,4,True,inv-cap,total_flow,24973.894801024137,0.3728489875793457
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0,16,4,True,inv-cap,total_flow,1201.365735436906,0.021084070205688477
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0.25,16,4,True,inv-cap,total_flow,1201.365735436906,0.025387048721313477
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0.5,16,4,True,inv-cap,total_flow,1201.365735436906,0.0326230525970459
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0.75,16,4,True,inv-cap,total_flow,1201.365735436906,0.03518199920654297
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,1.0,16,4,True,inv-cap,total_flow,1201.365735436906,0.03962206840515137
Cogentco.graphml,197,486,1176656848,gravity,2.0,38609,2402.759521484375,pop,random,0,16,4,True,inv-cap,total_flow,2402.7594128733617,0.012135028839111328
Cogentco.graphml,197,486,1176656848,gravity,2.0,38609,2402.759521484375,pop,random,0.25,16,4,True,inv-cap,total_flow,2402.7594128733617,0.026762962341308594
Cogentco.graphml,197,486,1176656848,gravity,2.0,38609,2402.759521484375,pop,random,0.5,16,4,True,inv-cap,total_flow,2402.7594128733617,0.01853799819946289
Cogentco.graphml,197,486,1176656848,gravity,2.0,38609,2402.759521484375,pop,random,0.75,16,4,True,inv-cap,total_flow,2402.7594128733617,0.03792905807495117
Cogentco.graphml,197,486,1176656848,gravity,2.0,38609,2402.759521484375,pop,random,1.0,16,4,True,inv-cap,total_flow,2402.7594128733617,0.04190707206726074
Cogentco.graphml,197,486,1425924102,gravity,4.0,38612,4809.27294921875,pop,random,0,16,4,True,inv-cap,total_flow,4809.273251692182,0.029207944869995117
Cogentco.graphml,197,486,1425924102,gravity,4.0,38612,4809.27294921875,pop,random,0.25,16,4,True,inv-cap,total_flow,4809.273251692182,0.0283048152923584
Cogentco.graphml,197,486,1425924102,gravity,4.0,38612,4809.27294921875,pop,random,0.5,16,4,True,inv-cap,total_flow,4809.273251692182,0.02911210060119629
Cogentco.graphml,197,486,1425924102,gravity,4.0,38612,4809.27294921875,pop,random,0.75,16,4,True,inv-cap,total_flow,4809.273251692182,0.04386711120605469
Cogentco.graphml,197,486,1425924102,gravity,4.0,38612,4809.27294921875,pop,random,1.0,16,4,True,inv-cap,total_flow,4809.273251692182,0.04166102409362793
Cogentco.graphml,197,486,1085483962,gravity,16.0,38612,19241.53125,pop,random,0,16,4,True,inv-cap,total_flow,16303.645129778424,0.1369168758392334
Cogentco.graphml,197,486,1085483962,gravity,16.0,38612,19241.53125,pop,random,0.25,16,4,True,inv-cap,total_flow,16308.310798008926,0.1306610107421875
Cogentco.graphml,197,486,1085483962,gravity,16.0,38612,19241.53125,pop,random,0.5,16,4,True,inv-cap,total_flow,16307.476171349173,0.18993592262268066
Cogentco.graphml,197,486,1085483962,gravity,16.0,38612,19241.53125,pop,random,0.75,16,4,True,inv-cap,total_flow,16308.386724327693,0.25287795066833496
Cogentco.graphml,197,486,1085483962,gravity,16.0,38612,19241.53125,pop,random,1.0,16,4,True,inv-cap,total_flow,16308.39424407948,0.2849690914154053
Cogentco.graphml,197,486,1877587945,gravity,8.0,38611,9602.759765625,pop,random,0,16,4,True,inv-cap,total_flow,9602.760306900833,0.037889957427978516
Cogentco.graphml,197,486,1877587945,gravity,8.0,38611,9602.759765625,pop,random,0.25,16,4,True,inv-cap,total_flow,9602.760306900833,0.041159868240356445
Cogentco.graphml,197,486,1877587945,gravity,8.0,38611,9602.759765625,pop,random,0.5,16,4,True,inv-cap,total_flow,9602.760306900833,0.07489204406738281
Cogentco.graphml,197,486,1877587945,gravity,8.0,38611,9602.759765625,pop,random,0.75,16,4,True,inv-cap,total_flow,9602.760306900833,0.11390900611877441
Cogentco.graphml,197,486,1877587945,gravity,8.0,38611,9602.759765625,pop,random,1.0,16,4,True,inv-cap,total_flow,9602.760306900833,0.11414194107055664
Cogentco.graphml,197,486,1229219359,gravity,64.0,38610,76765.140625,pop,random,0,16,4,True,inv-cap,total_flow,35426.31272680792,0.10665702819824219
Cogentco.graphml,197,486,1229219359,gravity,64.0,38610,76765.140625,pop,random,0.25,16,4,True,inv-cap,total_flow,35614.57731916571,0.16440892219543457
Cogentco.graphml,197,486,1229219359,gravity,64.0,38610,76765.140625,pop,random,0.5,16,4,True,inv-cap,total_flow,35778.039802594554,0.2866818904876709
Cogentco.graphml,197,486,1229219359,gravity,64.0,38610,76765.140625,pop,random,0.75,16,4,True,inv-cap,total_flow,35845.83058402655,0.36938905715942383
Cogentco.graphml,197,486,1229219359,gravity,64.0,38610,76765.140625,pop,random,1.0,16,4,True,inv-cap,total_flow,35890.3036793437,0.45687317848205566
Cogentco.graphml,197,486,1058989507,poisson,8.0,19469,216256.40625,pop,random,0,16,4,True,inv-cap,total_flow,72112.01046288188,0.027398109436035156
Cogentco.graphml,197,486,1058989507,poisson,8.0,19469,216256.40625,pop,random,0.25,16,4,True,inv-cap,total_flow,208015.09996572524,0.062419891357421875
Cogentco.graphml,197,486,1058989507,poisson,8.0,19469,216256.40625,pop,random,0.5,16,4,True,inv-cap,total_flow,215811.22645265213,0.0741279125213623
Cogentco.graphml,197,486,1058989507,poisson,8.0,19469,216256.40625,pop,random,0.75,16,4,True,inv-cap,total_flow,215797.30047379152,0.09689497947692871
Cogentco.graphml,197,486,1058989507,poisson,8.0,19469,216256.40625,pop,random,1.0,16,4,True,inv-cap,total_flow,216248.20278673968,0.06466507911682129
Cogentco.graphml,197,486,1100381358,poisson,2.0,19493,54064.2109375,pop,random,0,16,4,True,inv-cap,total_flow,47873.30314476931,0.026275157928466797
Cogentco.graphml,197,486,1100381358,poisson,2.0,19493,54064.2109375,pop,random,0.25,16,4,True,inv-cap,total_flow,54064.20956254232,0.02528095245361328
Cogentco.graphml,197,486,1100381358,poisson,2.0,19493,54064.2109375,pop,random,0.5,16,4,True,inv-cap,total_flow,54064.209564449666,0.026319026947021484
Cogentco.graphml,197,486,1100381358,poisson,2.0,19493,54064.2109375,pop,random,0.75,16,4,True,inv-cap,total_flow,54064.20956349599,0.03147101402282715
Cogentco.graphml,197,486,1100381358,poisson,2.0,19493,54064.2109375,pop,random,1.0,16,4,True,inv-cap,total_flow,54064.20956254232,0.0255429744720459
Cogentco.graphml,197,486,1924161815,poisson,64.0,19536,1730051.5,pop,random,0,16,4,True,inv-cap,total_flow,99900.76152688841,0.03826403617858887
Cogentco.graphml,197,486,1924161815,poisson,64.0,19536,1730051.5,pop,random,0.25,16,4,True,inv-cap,total_flow,343571.2398004532,0.01455998420715332
Cogentco.graphml,197,486,1924161815,poisson,64.0,19536,1730051.5,pop,random,0.5,16,4,True,inv-cap,total_flow,486000.0,0.024953126907348633
Cogentco.graphml,197,486,1924161815,poisson,64.0,19536,1730051.5,pop,random,0.75,16,4,True,inv-cap,total_flow,486000.0,0.014291048049926758
Cogentco.graphml,197,486,1924161815,poisson,64.0,19536,1730051.5,pop,random,1.0,16,4,True,inv-cap,total_flow,486000.0,0.014632940292358398
Cogentco.graphml,197,486,1264644244,poisson,32.0,19517,865029.5,pop,random,0,16,4,True,inv-cap,total_flow,92336.04387661505,0.03992414474487305
Cogentco.graphml,197,486,1264644244,poisson,32.0,19517,865029.5,pop,random,0.25,16,4,True,inv-cap,total_flow,341407.21548604965,0.01733088493347168
Cogentco.graphml,197,486,1264644244,poisson,32.0,19517,865029.5,pop,random,0.5,16,4,True,inv-cap,total_flow,485950.5044288635,0.024628162384033203
Cogentco.graphml,197,486,1264644244,poisson,32.0,19517,865029.5,pop,random,0.75,16,4,True,inv-cap,total_flow,485933.9946594238,0.024374961853027344
Cogentco.graphml,197,486,1264644244,poisson,32.0,19517,865029.5,pop,random,1.0,16,4,True,inv-cap,total_flow,486000.0,0.025568008422851562
Cogentco.graphml,197,486,1032633174,poisson,128.0,19561,3460106.5,pop,random,0,16,4,True,inv-cap,total_flow,109047.56130551481,0.03241109848022461
Cogentco.graphml,197,486,1032633174,poisson,128.0,19561,3460106.5,pop,random,0.25,16,4,True,inv-cap,total_flow,344574.3384659489,0.015394926071166992
Cogentco.graphml,197,486,1032633174,poisson,128.0,19561,3460106.5,pop,random,0.5,16,4,True,inv-cap,total_flow,486000.0,0.015048027038574219
Cogentco.graphml,197,486,1032633174,poisson,128.0,19561,3460106.5,pop,random,0.75,16,4,True,inv-cap,total_flow,486000.0,0.014928102493286133
Cogentco.graphml,197,486,1032633174,poisson,128.0,19561,3460106.5,pop,random,1.0,16,4,True,inv-cap,total_flow,486000.0,0.028779029846191406
Cogentco.graphml,197,486,1480899410,poisson,1.0,19488,27032.0546875,pop,random,0,16,4,True,inv-cap,total_flow,27032.05369318144,0.012692928314208984
Cogentco.graphml,197,486,1480899410,poisson,1.0,19488,27032.0546875,pop,random,0.25,16,4,True,inv-cap,total_flow,27032.05369318144,0.008699893951416016
Cogentco.graphml,197,486,1480899410,poisson,1.0,19488,27032.0546875,pop,random,0.5,16,4,True,inv-cap,total_flow,27032.05369282381,0.008683919906616211
Cogentco.graphml,197,486,1480899410,poisson,1.0,19488,27032.0546875,pop,random,0.75,16,4,True,inv-cap,total_flow,27032.05369461195,0.008589029312133789
Cogentco.graphml,197,486,1480899410,poisson,1.0,19488,27032.0546875,pop,random,1.0,16,4,True,inv-cap,total_flow,27032.05369318144,0.016349077224731445
Cogentco.graphml,197,486,1038093168,poisson,16.0,19491,432514.0625,pop,random,0,16,4,True,inv-cap,total_flow,86565.08877788499,0.03081202507019043
Cogentco.graphml,197,486,1038093168,poisson,16.0,19491,432514.0625,pop,random,0.25,16,4,True,inv-cap,total_flow,301718.3357568165,0.02982497215270996
Cogentco.graphml,197,486,1038093168,poisson,16.0,19491,432514.0625,pop,random,0.5,16,4,True,inv-cap,total_flow,384523.36129914987,0.07087302207946777
Cogentco.graphml,197,486,1038093168,poisson,16.0,19491,432514.0625,pop,random,0.75,16,4,True,inv-cap,total_flow,384785.7653944317,0.05307888984680176
Cogentco.graphml,197,486,1038093168,poisson,16.0,19491,432514.0625,pop,random,1.0,16,4,True,inv-cap,total_flow,394604.5355595502,0.04739713668823242
Cogentco.graphml,197,486,1082014999,poisson,4.0,19574,108128.484375,pop,random,0,16,4,True,inv-cap,total_flow,60213.53574492366,0.022248029708862305
Cogentco.graphml,197,486,1082014999,poisson,4.0,19574,108128.484375,pop,random,0.25,16,4,True,inv-cap,total_flow,108128.48782948805,0.032945871353149414
Cogentco.graphml,197,486,1082014999,poisson,4.0,19574,108128.484375,pop,random,0.5,16,4,True,inv-cap,total_flow,108128.48782662702,0.03642106056213379
Cogentco.graphml,197,486,1082014999,poisson,4.0,19574,108128.484375,pop,random,0.75,16,4,True,inv-cap,total_flow,108128.48782567335,0.03754305839538574
Cogentco.graphml,197,486,1082014999,poisson,4.0,19574,108128.484375,pop,random,1.0,16,4,True,inv-cap,total_flow,108128.48782948805,0.06175708770751953
Colt.graphml,153,354,1141211829,gravity,128.0,23256,95814.359375,pop,random,0,16,4,True,inv-cap,total_flow,31191.012232671674,0.030093908309936523
Colt.graphml,153,354,1141211829,gravity,128.0,23256,95814.359375,pop,random,0.25,16,4,True,inv-cap,total_flow,32380.630229649738,0.045137882232666016
Colt.graphml,153,354,1141211829,gravity,128.0,23256,95814.359375,pop,random,0.5,16,4,True,inv-cap,total_flow,32604.030094144244,0.057875871658325195
Colt.graphml,153,354,1141211829,gravity,128.0,23256,95814.359375,pop,random,0.75,16,4,True,inv-cap,total_flow,32766.816500395,0.07528996467590332
Colt.graphml,153,354,1141211829,gravity,128.0,23256,95814.359375,pop,random,1.0,16,4,True,inv-cap,total_flow,32815.67725062688,0.11705899238586426
Colt.graphml,153,354,1200865651,gravity,64.0,23256,47867.94921875,pop,random,0,16,4,True,inv-cap,total_flow,22347.548729045695,0.03316497802734375
Colt.graphml,153,354,1200865651,gravity,64.0,23256,47867.94921875,pop,random,0.25,16,4,True,inv-cap,total_flow,22857.750836841173,0.04629206657409668
Colt.graphml,153,354,1200865651,gravity,64.0,23256,47867.94921875,pop,random,0.5,16,4,True,inv-cap,total_flow,22961.47865635703,0.10355210304260254
Colt.graphml,153,354,1200865651,gravity,64.0,23256,47867.94921875,pop,random,0.75,16,4,True,inv-cap,total_flow,23000.70788030947,0.08320212364196777
Colt.graphml,153,354,1200865651,gravity,64.0,23256,47867.94921875,pop,random,1.0,16,4,True,inv-cap,total_flow,23060.27000205006,0.1022331714630127
Colt.graphml,153,354,1108214735,gravity,16.0,23256,11981.1484375,pop,random,0,16,4,True,inv-cap,total_flow,10272.430636473931,0.026659011840820312
Colt.graphml,153,354,1108214735,gravity,16.0,23256,11981.1484375,pop,random,0.25,16,4,True,inv-cap,total_flow,10267.642526694573,0.03484392166137695
Colt.graphml,153,354,1108214735,gravity,16.0,23256,11981.1484375,pop,random,0.5,16,4,True,inv-cap,total_flow,10272.868895397523,0.05152010917663574
Colt.graphml,153,354,1108214735,gravity,16.0,23256,11981.1484375,pop,random,0.75,16,4,True,inv-cap,total_flow,10272.922902927734,0.0796668529510498
Colt.graphml,153,354,1108214735,gravity,16.0,23256,11981.1484375,pop,random,1.0,16,4,True,inv-cap,total_flow,10274.982122235931,0.0864419937133789
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,pop,random,0,16,4,True,inv-cap,total_flow,14976.464312382042,0.02945399284362793
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,pop,random,0.25,16,4,True,inv-cap,total_flow,15088.17936297134,0.06026911735534668
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,pop,random,0.5,16,4,True,inv-cap,total_flow,15121.908384714276,0.05489397048950195
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,pop,random,0.75,16,4,True,inv-cap,total_flow,15148.970020394772,0.08966493606567383
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,pop,random,1.0,16,4,True,inv-cap,total_flow,15145.849900245667,0.10609698295593262
Colt.graphml,153,354,1111060477,gravity,4.0,23255,3001.22509765625,pop,random,0,16,4,True,inv-cap,total_flow,3001.2250563842244,0.010058164596557617
Colt.graphml,153,354,1111060477,gravity,4.0,23255,3001.22509765625,pop,random,0.25,16,4,True,inv-cap,total_flow,3001.2250563842244,0.007266044616699219
Colt.graphml,153,354,1111060477,gravity,4.0,23255,3001.22509765625,pop,random,0.5,16,4,True,inv-cap,total_flow,3001.2250563842244,0.015673160552978516
Colt.graphml,153,354,1111060477,gravity,4.0,23255,3001.22509765625,pop,random,0.75,16,4,True,inv-cap,total_flow,3001.2250563842244,0.01317596435546875
Colt.graphml,153,354,1111060477,gravity,4.0,23255,3001.22509765625,pop,random,1.0,16,4,True,inv-cap,total_flow,3001.2250568610616,0.011757850646972656
Colt.graphml,153,354,121297824,gravity,8.0,23256,6007.76416015625,pop,random,0,16,4,True,inv-cap,total_flow,6007.764348772354,0.014452934265136719
Colt.graphml,153,354,121297824,gravity,8.0,23256,6007.76416015625,pop,random,0.25,16,4,True,inv-cap,total_flow,6007.764348772354,0.02049088478088379
Colt.graphml,153,354,121297824,gravity,8.0,23256,6007.76416015625,pop,random,0.5,16,4,True,inv-cap,total_flow,6007.764348787256,0.023621082305908203
Colt.graphml,153,354,121297824,gravity,8.0,23256,6007.76416015625,pop,random,0.75,16,4,True,inv-cap,total_flow,6007.764348772354,0.027122974395751953
Colt.graphml,153,354,121297824,gravity,8.0,23256,6007.76416015625,pop,random,1.0,16,4,True,inv-cap,total_flow,6007.764348772354,0.028798818588256836
Colt.graphml,153,354,1117579738,gravity,2.0,23256,1498.8203125,pop,random,0,16,4,True,inv-cap,total_flow,1498.8202546694083,0.005318880081176758
Colt.graphml,153,354,1117579738,gravity,2.0,23256,1498.8203125,pop,random,0.25,16,4,True,inv-cap,total_flow,1498.8202546694083,0.0071489810943603516
Colt.graphml,153,354,1117579738,gravity,2.0,23256,1498.8203125,pop,random,0.5,16,4,True,inv-cap,total_flow,1498.8202546694083,0.008510112762451172
Colt.graphml,153,354,1117579738,gravity,2.0,23256,1498.8203125,pop,random,0.75,16,4,True,inv-cap,total_flow,1498.8202546694083,0.01758885383605957
Colt.graphml,153,354,1117579738,gravity,2.0,23256,1498.8203125,pop,random,1.0,16,4,True,inv-cap,total_flow,1498.8202546694083,0.019813060760498047
Colt.graphml,153,354,1041669110,gravity,1.0,23255,752.0161743164062,pop,random,0,16,4,True,inv-cap,total_flow,752.0161659589503,0.009901046752929688
Colt.graphml,153,354,1041669110,gravity,1.0,23255,752.0161743164062,pop,random,0.25,16,4,True,inv-cap,total_flow,752.0161659589503,0.008399009704589844
Colt.graphml,153,354,1041669110,gravity,1.0,23255,752.0161743164062,pop,random,0.5,16,4,True,inv-cap,total_flow,752.0161659589503,0.015870094299316406
Colt.graphml,153,354,1041669110,gravity,1.0,23255,752.0161743164062,pop,random,0.75,16,4,True,inv-cap,total_flow,752.0161659626756,0.018420934677124023
Colt.graphml,153,354,1041669110,gravity,1.0,23255,752.0161743164062,pop,random,1.0,16,4,True,inv-cap,total_flow,752.0161659589503,0.011566877365112305
Colt.graphml,153,354,1007510484,poisson,32.0,11728,487193.65625,pop,random,0,16,4,True,inv-cap,total_flow,73468.92555505555,0.010293960571289062
Colt.graphml,153,354,1007510484,poisson,32.0,11728,487193.65625,pop,random,0.25,16,4,True,inv-cap,total_flow,218099.97826756968,0.007620096206665039
Colt.graphml,153,354,1007510484,poisson,32.0,11728,487193.65625,pop,random,0.5,16,4,True,inv-cap,total_flow,354000.0,0.018246173858642578
Colt.graphml,153,354,1007510484,poisson,32.0,11728,487193.65625,pop,random,0.75,16,4,True,inv-cap,total_flow,353879.6081237793,0.010703086853027344
Colt.graphml,153,354,1007510484,poisson,32.0,11728,487193.65625,pop,random,1.0,16,4,True,inv-cap,total_flow,354000.0,0.01746201515197754
Colt.graphml,153,354,1179616255,poisson,128.0,11751,1948754.625,pop,random,0,16,4,True,inv-cap,total_flow,82211.47573955078,0.012181997299194336
Colt.graphml,153,354,1179616255,poisson,128.0,11751,1948754.625,pop,random,0.25,16,4,True,inv-cap,total_flow,221469.5523168569,0.012671947479248047
Colt.graphml,153,354,1179616255,poisson,128.0,11751,1948754.625,pop,random,0.5,16,4,True,inv-cap,total_flow,354000.0,0.007055044174194336
Colt.graphml,153,354,1179616255,poisson,128.0,11751,1948754.625,pop,random,0.75,16,4,True,inv-cap,total_flow,354000.0,0.007802009582519531
Colt.graphml,153,354,1179616255,poisson,128.0,11751,1948754.625,pop,random,1.0,16,4,True,inv-cap,total_flow,354000.0,0.012378931045532227
Colt.graphml,153,354,14200283,poisson,4.0,11708,60897.58984375,pop,random,0,16,4,True,inv-cap,total_flow,42166.89891699015,0.006546974182128906
Colt.graphml,153,354,14200283,poisson,4.0,11708,60897.58984375,pop,random,0.25,16,4,True,inv-cap,total_flow,60811.96597854333,0.01904606819152832
Colt.graphml,153,354,14200283,poisson,4.0,11708,60897.58984375,pop,random,0.5,16,4,True,inv-cap,total_flow,60893.55395703534,0.02244114875793457
Colt.graphml,153,354,14200283,poisson,4.0,11708,60897.58984375,pop,random,0.75,16,4,True,inv-cap,total_flow,60897.58767643089,0.023092985153198242
Colt.graphml,153,354,14200283,poisson,4.0,11708,60897.58984375,pop,random,1.0,16,4,True,inv-cap,total_flow,60891.08085133413,0.012677907943725586
Colt.graphml,153,354,1240494465,poisson,2.0,11744,30449.27734375,pop,random,0,16,4,True,inv-cap,total_flow,29504.03917584711,0.009340047836303711
Colt.graphml,153,354,1240494465,poisson,2.0,11744,30449.27734375,pop,random,0.25,16,4,True,inv-cap,total_flow,30449.27442257727,0.007222890853881836
Colt.graphml,153,354,1240494465,poisson,2.0,11744,30449.27734375,pop,random,0.5,16,4,True,inv-cap,total_flow,30449.27442257727,0.013360023498535156
Colt.graphml,153,354,1240494465,poisson,2.0,11744,30449.27734375,pop,random,0.75,16,4,True,inv-cap,total_flow,30449.274421862014,0.012827157974243164
Colt.graphml,153,354,1240494465,poisson,2.0,11744,30449.27734375,pop,random,1.0,16,4,True,inv-cap,total_flow,30449.27442257727,0.013572931289672852
Colt.graphml,153,354,1525703876,poisson,1.0,11728,15224.541015625,pop,random,0,16,4,True,inv-cap,total_flow,15224.540952283991,0.004408121109008789
Colt.graphml,153,354,1525703876,poisson,1.0,11728,15224.541015625,pop,random,0.25,16,4,True,inv-cap,total_flow,15224.540952283991,0.003426074981689453
Colt.graphml,153,354,1525703876,poisson,1.0,11728,15224.541015625,pop,random,0.5,16,4,True,inv-cap,total_flow,15224.540952283991,0.0038819313049316406
Colt.graphml,153,354,1525703876,poisson,1.0,11728,15224.541015625,pop,random,0.75,16,4,True,inv-cap,total_flow,15224.540952283991,0.003871917724609375
Colt.graphml,153,354,1525703876,poisson,1.0,11728,15224.541015625,pop,random,1.0,16,4,True,inv-cap,total_flow,15224.540952283991,0.0065610408782958984
Colt.graphml,153,354,1082657135,poisson,8.0,11762,121794.578125,pop,random,0,16,4,True,inv-cap,total_flow,53624.484081269096,0.013302087783813477
Colt.graphml,153,354,1082657135,poisson,8.0,11762,121794.578125,pop,random,0.25,16,4,True,inv-cap,total_flow,117808.822071151,0.01625990867614746
Colt.graphml,153,354,1082657135,poisson,8.0,11762,121794.578125,pop,random,0.5,16,4,True,inv-cap,total_flow,120219.33660407149,0.0272979736328125
Colt.graphml,153,354,1082657135,poisson,8.0,11762,121794.578125,pop,random,0.75,16,4,True,inv-cap,total_flow,120831.31074617335,0.01627802848815918
Colt.graphml,153,354,1082657135,poisson,8.0,11762,121794.578125,pop,random,1.0,16,4,True,inv-cap,total_flow,121085.82189956761,0.029600143432617188
Colt.graphml,153,354,1243630499,poisson,64.0,11797,974382.8125,pop,random,0,16,4,True,inv-cap,total_flow,78288.99740477512,0.01877593994140625
Colt.graphml,153,354,1243630499,poisson,64.0,11797,974382.8125,pop,random,0.25,16,4,True,inv-cap,total_flow,221435.01929398818,0.006992816925048828
Colt.graphml,153,354,1243630499,poisson,64.0,11797,974382.8125,pop,random,0.5,16,4,True,inv-cap,total_flow,354000.0,0.013299942016601562
Colt.graphml,153,354,1243630499,poisson,64.0,11797,974382.8125,pop,random,0.75,16,4,True,inv-cap,total_flow,354000.0,0.013430118560791016
Colt.graphml,153,354,1243630499,poisson,64.0,11797,974382.8125,pop,random,1.0,16,4,True,inv-cap,total_flow,354000.0,0.013108015060424805
Colt.graphml,153,354,111046807,poisson,16.0,11714,243590.75,pop,random,0,16,4,True,inv-cap,total_flow,68300.72761569839,0.015214920043945312
Colt.graphml,153,354,111046807,poisson,16.0,11714,243590.75,pop,random,0.25,16,4,True,inv-cap,total_flow,192464.25826444256,0.011465072631835938
Colt.graphml,153,354,111046807,poisson,16.0,11714,243590.75,pop,random,0.5,16,4,True,inv-cap,total_flow,216519.0376715038,0.025482177734375
Colt.graphml,153,354,111046807,poisson,16.0,11714,243590.75,pop,random,0.75,16,4,True,inv-cap,total_flow,220985.01942586404,0.025923967361450195
Colt.graphml,153,354,111046807,poisson,16.0,11714,243590.75,pop,random,1.0,16,4,True,inv-cap,total_flow,220484.9311788694,0.03044915199279785
TataNld.graphml,145,372,1004732208,gravity,32.0,20879,31985.919921875,pop,random,0,16,4,True,inv-cap,total_flow,23547.560148470104,0.13096308708190918
TataNld.graphml,145,372,1004732208,gravity,32.0,20879,31985.919921875,pop,random,0.25,16,4,True,inv-cap,total_flow,23599.110278643675,0.17046189308166504
TataNld.graphml,145,372,1004732208,gravity,32.0,20879,31985.919921875,pop,random,0.5,16,4,True,inv-cap,total_flow,23629.233794264484,0.1940310001373291
TataNld.graphml,145,372,1004732208,gravity,32.0,20879,31985.919921875,pop,random,0.75,16,4,True,inv-cap,total_flow,23658.98313941807,0.25946688652038574
TataNld.graphml,145,372,1004732208,gravity,32.0,20879,31985.919921875,pop,random,1.0,16,4,True,inv-cap,total_flow,23690.138639889647,0.28202199935913086
TataNld.graphml,145,372,1257688362,gravity,2.0,20880,2004.56640625,pop,random,0,16,4,True,inv-cap,total_flow,2004.5662580747157,0.007274150848388672
TataNld.graphml,145,372,1257688362,gravity,2.0,20880,2004.56640625,pop,random,0.25,16,4,True,inv-cap,total_flow,2004.5662580747157,0.017941951751708984
TataNld.graphml,145,372,1257688362,gravity,2.0,20880,2004.56640625,pop,random,0.5,16,4,True,inv-cap,total_flow,2004.5662580747157,0.011795997619628906
TataNld.graphml,145,372,1257688362,gravity,2.0,20880,2004.56640625,pop,random,0.75,16,4,True,inv-cap,total_flow,2004.5662580747157,0.013550043106079102
TataNld.graphml,145,372,1257688362,gravity,2.0,20880,2004.56640625,pop,random,1.0,16,4,True,inv-cap,total_flow,2004.5662580747157,0.026196956634521484
TataNld.graphml,145,372,1628983645,gravity,16.0,20879,16029.232421875,pop,random,0,16,4,True,inv-cap,total_flow,15608.906257370332,0.10722088813781738
TataNld.graphml,145,372,1628983645,gravity,16.0,20879,16029.232421875,pop,random,0.25,16,4,True,inv-cap,total_flow,15677.821204851953,0.11646580696105957
TataNld.graphml,145,372,1628983645,gravity,16.0,20879,16029.232421875,pop,random,0.5,16,4,True,inv-cap,total_flow,15724.429521727685,0.1509110927581787
TataNld.graphml,145,372,1628983645,gravity,16.0,20879,16029.232421875,pop,random,0.75,16,4,True,inv-cap,total_flow,15753.461372856558,0.19457602500915527
TataNld.graphml,145,372,1628983645,gravity,16.0,20879,16029.232421875,pop,random,1.0,16,4,True,inv-cap,total_flow,15786.374677242164,0.2788360118865967
TataNld.graphml,145,372,1093445293,gravity,128.0,20880,127946.40625,pop,random,0,16,4,True,inv-cap,total_flow,47309.51948708948,0.1220090389251709
TataNld.graphml,145,372,1093445293,gravity,128.0,20880,127946.40625,pop,random,0.25,16,4,True,inv-cap,total_flow,48131.13543168327,0.2206859588623047
TataNld.graphml,145,372,1093445293,gravity,128.0,20880,127946.40625,pop,random,0.5,16,4,True,inv-cap,total_flow,48665.993423372194,0.2557179927825928
TataNld.graphml,145,372,1093445293,gravity,128.0,20880,127946.40625,pop,random,0.75,16,4,True,inv-cap,total_flow,48870.28064416619,0.2790839672088623
TataNld.graphml,145,372,1093445293,gravity,128.0,20880,127946.40625,pop,random,1.0,16,4,True,inv-cap,total_flow,49155.907308522634,0.30832695960998535
TataNld.graphml,145,372,11412112,gravity,4.0,20880,4000.65478515625,pop,random,0,16,4,True,inv-cap,total_flow,4000.6550141817424,0.008076190948486328
TataNld.graphml,145,372,11412112,gravity,4.0,20880,4000.65478515625,pop,random,0.25,16,4,True,inv-cap,total_flow,4000.6550141817424,0.01026296615600586
TataNld.graphml,145,372,11412112,gravity,4.0,20880,4000.65478515625,pop,random,0.5,16,4,True,inv-cap,total_flow,4000.6550141817424,0.020608901977539062
TataNld.graphml,145,372,11412112,gravity,4.0,20880,4000.65478515625,pop,random,0.75,16,4,True,inv-cap,total_flow,4000.6550141817424,0.0245969295501709
TataNld.graphml,145,372,11412112,gravity,4.0,20880,4000.65478515625,pop,random,1.0,16,4,True,inv-cap,total_flow,4000.6550141817424,0.026021957397460938
TataNld.graphml,145,372,1180050477,gravity,64.0,20879,64033.0,pop,random,0,16,4,True,inv-cap,total_flow,35274.135672933655,0.13311386108398438
TataNld.graphml,145,372,1180050477,gravity,64.0,20879,64033.0,pop,random,0.25,16,4,True,inv-cap,total_flow,35772.51892429558,0.18638181686401367
