problem,num_nodes,num_edges,traffic_seed,tm_model,scale_factor,num_commodities,total_demand,algo,split_method,split_fraction,num_subproblems,num_paths,edge_disjoint,dist_metric,objective,obj_val,runtime
TataNld.graphml,145,372,1038492235,poisson,4.0,10519,98712.328125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.032028913497924805
TataNld.graphml,145,372,1062186554,poisson,16.0,10496,394851.71875,pop,random,0.75,16,4,True,inv-cap,mcf,0.3326168948269096,0.0585789680480957
TataNld.graphml,145,372,1703807572,uniform,128.0,20880,133740.265625,pop,random,0,16,4,True,inv-cap,mcf,0.0911406406521324,0.1693260669708252
TataNld.graphml,145,372,1233739790,uniform,16.0,20880,16767.79296875,pop,random,0,16,4,True,inv-cap,mcf,0.6973901503350282,0.10364103317260742
TataNld.graphml,145,372,1721520704,uniform,64.0,20880,67137.0859375,pop,random,0,16,4,True,inv-cap,mcf,0.17385497194440355,0.1819748878479004
TataNld.graphml,145,372,1204647412,uniform,1.0,20880,1045.081298828125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.012544870376586914
TataNld.graphml,145,372,1080887571,uniform,4.0,20880,4179.025390625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.015516042709350586
TataNld.graphml,145,372,1572653706,uniform,2.0,20880,2089.924560546875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.02096104621887207
TataNld.graphml,145,372,1046066580,uniform,8.0,20880,8372.2705078125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.034728050231933594
TataNld.graphml,145,372,1892393464,uniform,32.0,20880,33348.46875,pop,random,0,16,4,True,inv-cap,mcf,0.34189917123084107,0.1513819694519043
TataNld.graphml,145,372,146255507,bimodal,32.0,20880,31984.498441646443,pop,random,0,16,4,True,inv-cap,mcf,0.3887562907910906,0.17245078086853027
TataNld.graphml,145,372,1054322069,bimodal,128.0,20880,128732.59305794095,pop,random,0,16,4,True,inv-cap,mcf,0.0909755175518723,0.2360668182373047
TataNld.graphml,145,372,1736928110,bimodal,4.0,20880,4040.5900207136106,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.014204978942871094
TataNld.graphml,145,372,1215924443,bimodal,16.0,20880,16009.773369687733,pop,random,0,16,4,True,inv-cap,mcf,0.7549622873865488,0.1009519100189209
TataNld.graphml,145,372,1046168753,bimodal,1.0,20880,1006.2424985102357,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.014971017837524414
TataNld.graphml,145,372,1017681749,bimodal,8.0,20880,8066.202214975441,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.03330206871032715
TataNld.graphml,145,372,1309535783,bimodal,64.0,20880,64679.245818147,pop,random,0,16,4,True,inv-cap,mcf,0.17265192586220623,0.14377593994140625
TataNld.graphml,145,372,1204130927,bimodal,2.0,20880,1975.4029219286533,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.015684127807617188
TataNld.graphml,145,372,11863330,poisson,16.0,20880,24329.310546875,pop,random,0,16,4,True,inv-cap,mcf,0.7651931766662111,0.1779022216796875
TataNld.graphml,145,372,1239489459,poisson,64.0,20880,97342.5390625,pop,random,0,16,4,True,inv-cap,mcf,0.1937577844809259,0.2673459053039551
TataNld.graphml,145,372,2125639104,poisson,8.0,20880,12171.06640625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.02873396873474121
TataNld.graphml,145,372,1124114946,poisson,1.0,20880,1520.863037109375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.01782393455505371
TataNld.graphml,145,372,1087312007,poisson,4.0,20880,6079.85205078125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.01262211799621582
TataNld.graphml,145,372,1275811472,poisson,2.0,20880,3041.6904296875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.011547088623046875
TataNld.graphml,145,372,1486650207,poisson,32.0,20880,48639.75390625,pop,random,0,16,4,True,inv-cap,mcf,0.39479860638304115,0.1772611141204834
TataNld.graphml,145,372,1708951837,poisson,128.0,20880,194653.53125,pop,random,0,16,4,True,inv-cap,mcf,0.09361875253731576,0.191025972366333
Deltacom.graphml,113,322,1268341991,gravity,1.0,12656,1505.446044921875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.01121211051940918
Deltacom.graphml,113,322,119644466,gravity,16.0,12656,23933.35546875,pop,random,0,16,4,True,inv-cap,mcf,0.6387120045353721,0.06815099716186523
Deltacom.graphml,113,322,13036757,gravity,8.0,12656,12014.005859375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.025374174118041992
Deltacom.graphml,113,322,12790396,gravity,128.0,12655,191986.34375,pop,random,0,16,4,True,inv-cap,mcf,0.08259852667613767,0.09077000617980957
Deltacom.graphml,113,322,1668474457,gravity,4.0,12656,5999.7724609375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.018218994140625
Deltacom.graphml,113,322,1307039078,gravity,64.0,12655,95856.8125,pop,random,0,16,4,True,inv-cap,mcf,0.15737833693850914,0.06478095054626465
Deltacom.graphml,113,322,128300277,gravity,2.0,12655,3004.921875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.005621910095214844
Deltacom.graphml,113,322,168131741,gravity,32.0,12653,47866.3125,pop,random,0,16,4,True,inv-cap,mcf,0.3011645600731155,0.07215213775634766
Deltacom.graphml,113,322,1021894572,poisson,2.0,6446,40749.41015625,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.012619972229003906
Deltacom.graphml,113,322,1685565187,poisson,32.0,6390,652041.5625,pop,random,0.75,16,4,True,inv-cap,mcf,0.13299697035778696,0.04428291320800781
Deltacom.graphml,113,322,1585509162,poisson,8.0,6395,163011.0,pop,random,0.75,16,4,True,inv-cap,mcf,0.5178443778561047,0.02698493003845215
Deltacom.graphml,113,322,12186945,poisson,4.0,6395,81507.5703125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9335725296124182,0.015300989151000977
Deltacom.graphml,113,322,1054314477,poisson,16.0,6428,326010.0,pop,random,0.75,16,4,True,inv-cap,mcf,0.2426803829468915,0.02742910385131836
Deltacom.graphml,113,322,1315123963,poisson,128.0,6406,2607988.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.03348627839556436,0.029024124145507812
Deltacom.graphml,113,322,1015885682,poisson,1.0,6399,20379.58203125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.009229898452758789
Deltacom.graphml,113,322,1144433792,poisson,64.0,6400,1304249.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.06975874395807664,0.03253912925720215
Deltacom.graphml,113,322,1235742531,uniform,64.0,12656,101758.09375,pop,random,0,16,4,True,inv-cap,mcf,0.12256117001922882,0.05595111846923828
Deltacom.graphml,113,322,1107844858,uniform,32.0,12656,50566.5078125,pop,random,0,16,4,True,inv-cap,mcf,0.26001954002297223,0.046167850494384766
Deltacom.graphml,113,322,1509562651,uniform,16.0,12656,25490.234375,pop,random,0,16,4,True,inv-cap,mcf,0.5221846008396975,0.05388021469116211
Deltacom.graphml,113,322,1471177732,uniform,1.0,12656,1585.187744140625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.010119915008544922
Deltacom.graphml,113,322,1535944641,uniform,4.0,12656,6281.24853515625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.009057998657226562
Deltacom.graphml,113,322,1467551461,uniform,2.0,12656,3155.6533203125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.009033203125
Deltacom.graphml,113,322,1596676538,uniform,128.0,12656,202529.640625,pop,random,0,16,4,True,inv-cap,mcf,0.06068258131793113,0.05415987968444824
Deltacom.graphml,113,322,1828247016,uniform,8.0,12656,12666.060546875,pop,random,0,16,4,True,inv-cap,mcf,0.9579447968349926,0.017901897430419922
Deltacom.graphml,113,322,1157010964,bimodal,4.0,12656,6359.151693888256,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.010158061981201172
Deltacom.graphml,113,322,1201910222,bimodal,2.0,12656,3126.4234053533005,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.007925987243652344
Deltacom.graphml,113,322,1582808391,bimodal,1.0,12656,1554.41136000727,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.00654911994934082
Deltacom.graphml,113,322,1473778793,bimodal,32.0,12656,51130.50506019155,pop,random,0,16,4,True,inv-cap,mcf,0.21224069325511072,0.05747699737548828
Deltacom.graphml,113,322,1000318304,bimodal,64.0,12656,100842.24627619208,pop,random,0,16,4,True,inv-cap,mcf,0.10743835943720563,0.04609489440917969
Deltacom.graphml,113,322,1058893479,bimodal,8.0,12656,12596.714231487778,pop,random,0,16,4,True,inv-cap,mcf,0.8257998823590341,0.018723011016845703
Deltacom.graphml,113,322,1219815966,bimodal,16.0,12656,25119.072665725093,pop,random,0,16,4,True,inv-cap,mcf,0.4279240061881783,0.048094987869262695
Deltacom.graphml,113,322,1078738964,bimodal,128.0,12656,202661.07984219128,pop,random,0,16,4,True,inv-cap,mcf,0.05744066914913068,0.04099583625793457
Deltacom.graphml,113,322,1485723312,poisson,1.0,12656,1822.2861328125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.010504007339477539
Deltacom.graphml,113,322,1048517467,poisson,4.0,12656,7291.8232421875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.009626150131225586
Deltacom.graphml,113,322,1168556047,poisson,16.0,12656,29171.486328125,pop,random,0,16,4,True,inv-cap,mcf,0.5891651199656048,0.04554295539855957
Deltacom.graphml,113,322,1035695445,poisson,128.0,12656,233348.8125,pop,random,0,16,4,True,inv-cap,mcf,0.07581165640633114,0.04512596130371094
Deltacom.graphml,113,322,1336782856,poisson,32.0,12656,58324.25390625,pop,random,0,16,4,True,inv-cap,mcf,0.2989039498856243,0.04776787757873535
Deltacom.graphml,113,322,1200184678,poisson,64.0,12656,116771.25,pop,random,0,16,4,True,inv-cap,mcf,0.15017685538326758,0.05814695358276367
Deltacom.graphml,113,322,1091150716,poisson,2.0,12656,3646.769287109375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.006803989410400391
Deltacom.graphml,113,322,1708264619,poisson,8.0,12656,14581.267578125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.015135049819946289
DialtelecomCz.graphml,138,302,1185012436,gravity,64.0,18906,73671.375,pop,random,0,16,4,True,inv-cap,mcf,0.11498932676655613,0.09859514236450195
DialtelecomCz.graphml,138,302,1374272211,gravity,2.0,18906,2301.09716796875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.010270118713378906
DialtelecomCz.graphml,138,302,1177303366,gravity,8.0,18904,9200.62890625,pop,random,0,16,4,True,inv-cap,mcf,0.9610180419565784,0.05411791801452637
DialtelecomCz.graphml,138,302,1200931432,gravity,32.0,18905,36761.01953125,pop,random,0,16,4,True,inv-cap,mcf,0.23654832935190542,0.09739089012145996
DialtelecomCz.graphml,138,302,1064113957,gravity,16.0,18906,18393.42578125,pop,random,0,16,4,True,inv-cap,mcf,0.4784491513669404,0.08938193321228027
DialtelecomCz.graphml,138,302,1536565063,gravity,1.0,18906,1148.716552734375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.012911796569824219
DialtelecomCz.graphml,138,302,2043794026,gravity,4.0,18906,4604.12353515625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.026354074478149414
DialtelecomCz.graphml,138,302,1288319454,gravity,128.0,18905,146918.140625,pop,random,0,16,4,True,inv-cap,mcf,0.05844724668157201,0.07812285423278809
DialtelecomCz.graphml,138,302,1700967992,poisson,1.0,9544,21077.79296875,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.030666112899780273
DialtelecomCz.graphml,138,302,1529720562,poisson,128.0,9561,2697957.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.04327555986949479,0.0740060806274414
DialtelecomCz.graphml,138,302,1101444395,poisson,16.0,9522,337244.6875,pop,random,0.75,16,4,True,inv-cap,mcf,0.33676690608806314,0.049568891525268555
DialtelecomCz.graphml,138,302,2066203998,poisson,64.0,9532,1348978.75,pop,random,0.75,16,4,True,inv-cap,mcf,0.0724959545011166,0.07772994041442871
DialtelecomCz.graphml,138,302,1033313530,poisson,32.0,9576,674489.375,pop,random,0.75,16,4,True,inv-cap,mcf,0.15597164490301413,0.052462100982666016
DialtelecomCz.graphml,138,302,1274978453,poisson,2.0,9545,42155.58203125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.034526824951171875
DialtelecomCz.graphml,138,302,1033170170,poisson,8.0,9545,168622.34375,pop,random,0.75,16,4,True,inv-cap,mcf,0.5825576078638199,0.05181598663330078
DialtelecomCz.graphml,138,302,1003544367,poisson,4.0,9565,84311.1796875,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999998,0.03691697120666504
DialtelecomCz.graphml,138,302,1169234340,uniform,2.0,18906,2369.26025390625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.017983198165893555
DialtelecomCz.graphml,138,302,2142784852,uniform,1.0,18906,1183.9808349609375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.013838052749633789
DialtelecomCz.graphml,138,302,1229573524,uniform,16.0,18906,19078.55078125,pop,random,0,16,4,True,inv-cap,mcf,0.401371451155736,0.07993602752685547
DialtelecomCz.graphml,138,302,1008998022,uniform,32.0,18906,37967.03515625,pop,random,0,16,4,True,inv-cap,mcf,0.2021412231967052,0.08810782432556152
DialtelecomCz.graphml,138,302,1484642106,uniform,4.0,18906,4705.4443359375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.020811080932617188
DialtelecomCz.graphml,138,302,1228006900,uniform,128.0,18906,151090.203125,pop,random,0,16,4,True,inv-cap,mcf,0.05195524204055294,0.08730912208557129
DialtelecomCz.graphml,138,302,1101826499,uniform,8.0,18906,9487.8837890625,pop,random,0,16,4,True,inv-cap,mcf,0.8606736901800723,0.06569695472717285
DialtelecomCz.graphml,138,302,1202575377,uniform,64.0,18906,76293.96875,pop,random,0,16,4,True,inv-cap,mcf,0.10600436706437691,0.0807809829711914
DialtelecomCz.graphml,138,302,212501171,bimodal,1.0,18906,1148.9505410207007,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.020431041717529297
DialtelecomCz.graphml,138,302,1266913659,bimodal,16.0,18906,18223.756284057145,pop,random,0,16,4,True,inv-cap,mcf,0.41581013994316385,0.10966777801513672
DialtelecomCz.graphml,138,302,106656585,bimodal,64.0,18906,72987.37374576199,pop,random,0,16,4,True,inv-cap,mcf,0.10355629293764804,0.07498383522033691
DialtelecomCz.graphml,138,302,1285236361,bimodal,128.0,18906,145703.54946581856,pop,random,0,16,4,True,inv-cap,mcf,0.047299509900996864,0.08228302001953125
DialtelecomCz.graphml,138,302,1049785255,bimodal,4.0,18906,4512.092544956264,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.020596027374267578
DialtelecomCz.graphml,138,302,1038467044,bimodal,8.0,18906,9102.431734980777,pop,random,0,16,4,True,inv-cap,mcf,0.7999021966947715,0.07376790046691895
DialtelecomCz.graphml,138,302,1180553795,bimodal,2.0,18906,2271.3472503219423,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.01782393455505371
DialtelecomCz.graphml,138,302,1509911122,bimodal,32.0,18906,36495.78169278174,pop,random,0,16,4,True,inv-cap,mcf,0.21250903393842552,0.08980393409729004
DialtelecomCz.graphml,138,302,1729695939,poisson,2.0,18906,3322.7392578125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.017240047454833984
DialtelecomCz.graphml,138,302,143002740,poisson,16.0,18906,26567.6484375,pop,random,0,16,4,True,inv-cap,mcf,0.46475520120769687,0.09364509582519531
DialtelecomCz.graphml,138,302,1249101529,poisson,8.0,18906,13288.6962890625,pop,random,0,16,4,True,inv-cap,mcf,0.9451424286593104,0.05546712875366211
DialtelecomCz.graphml,138,302,1165451306,poisson,64.0,18906,106310.9375,pop,random,0,16,4,True,inv-cap,mcf,0.11951859101372993,0.09432291984558105
DialtelecomCz.graphml,138,302,1226323835,poisson,1.0,18906,1661.5294189453125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.011494159698486328
DialtelecomCz.graphml,138,302,1211034344,poisson,128.0,18906,212500.671875,pop,random,0,16,4,True,inv-cap,mcf,0.06134706805307603,0.1009531021118164
DialtelecomCz.graphml,138,302,1228027199,poisson,4.0,18906,6641.31787109375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.020695924758911133
DialtelecomCz.graphml,138,302,1171717505,poisson,32.0,18906,53153.5234375,pop,random,0,16,4,True,inv-cap,mcf,0.23845933305297803,0.09729886054992676
Kdl.graphml,754,1790,102333321,gravity,4.0,567747,6000.41455078125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,1.0004780292510986
Kdl.graphml,754,1790,1947258216,gravity,1.0,567742,1500.1810302734375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.6379618644714355
Kdl.graphml,754,1790,1710674203,gravity,16.0,567745,24000.064453125,pop,random,0,16,4,True,inv-cap,mcf,0.7151517289819834,18.164720058441162
Kdl.graphml,754,1790,133885275,gravity,32.0,567739,48011.5078125,pop,random,0,16,4,True,inv-cap,mcf,0.35352562237089635,31.83894991874695
Kdl.graphml,754,1790,1876254433,gravity,8.0,567752,12006.26953125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,2.3625621795654297
Kdl.graphml,754,1790,1034240991,gravity,128.0,567744,192036.09375,pop,random,0,16,4,True,inv-cap,mcf,0.08907104348448121,35.2595009803772
Kdl.graphml,754,1790,1640115421,gravity,2.0,567745,2999.551025390625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.45096802711486816
Kdl.graphml,754,1790,1022240448,gravity,64.0,567743,96035.2109375,pop,random,0,16,4,True,inv-cap,mcf,0.18003638126348157,34.82248306274414
Kdl.graphml,754,1790,1158533055,poisson,1.0,285961,44242.01953125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.20873785018920898
Kdl.graphml,754,1790,1771706265,poisson,64.0,285941,2831489.0,pop,random,0.75,16,4,True,inv-cap,mcf,0.14938106743108742,18.748219966888428
Kdl.graphml,754,1790,1303852474,poisson,128.0,285909,5662977.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.07271355577527584,19.37486982345581
Kdl.graphml,754,1790,1021533148,poisson,16.0,285904,707872.125,pop,random,0.75,16,4,True,inv-cap,mcf,0.5962248841067548,20.782474994659424
Kdl.graphml,754,1790,1067709734,poisson,2.0,285826,88484.03125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999964638661,0.5091578960418701
Kdl.graphml,754,1790,1596242378,poisson,4.0,285970,176968.0,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.9547691345214844
Kdl.graphml,754,1790,1036345481,poisson,32.0,285706,1415744.25,pop,random,0.75,16,4,True,inv-cap,mcf,0.300873557023331,17.283730030059814
Kdl.graphml,754,1790,112435160,poisson,8.0,286067,353935.90625,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999997,1.3148529529571533
Kdl.graphml,754,1790,1812227410,uniform,16.0,567762,22726.798828125,pop,random,0,16,4,True,inv-cap,mcf,0.747063410491237,18.097830057144165
Kdl.graphml,754,1790,1192452225,uniform,1.0,567762,1418.2476806640625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.4560720920562744
Kdl.graphml,754,1790,1575403736,uniform,4.0,567762,5679.79150390625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.6084079742431641
Kdl.graphml,754,1790,1569901949,uniform,128.0,567762,181588.390625,pop,random,0,16,4,True,inv-cap,mcf,0.09322138089122463,32.89059400558472
Kdl.graphml,754,1790,1355898310,uniform,32.0,567762,45376.9921875,pop,random,0,16,4,True,inv-cap,mcf,0.3734896794513115,30.365942001342773
Kdl.graphml,754,1790,1254830520,uniform,64.0,567762,90823.15625,pop,random,0,16,4,True,inv-cap,mcf,0.18850559529753086,32.448455810546875
Kdl.graphml,754,1790,1575370101,uniform,8.0,567762,11354.7021484375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,1.7639570236206055
Kdl.graphml,754,1790,1343416768,uniform,2.0,567762,2841.005126953125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.3931748867034912
Kdl.graphml,754,1790,1243366308,bimodal,2.0,567762,3118.8023525312706,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.39508819580078125
Kdl.graphml,754,1790,1062062353,bimodal,32.0,567762,50067.820441241405,pop,random,0,16,4,True,inv-cap,mcf,0.3411875571848093,31.52986979484558
Kdl.graphml,754,1790,1238850944,bimodal,4.0,567762,6232.477957459828,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.6118330955505371
Kdl.graphml,754,1790,2041644917,bimodal,8.0,567762,12476.059602552066,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999998,2.2425220012664795
Kdl.graphml,754,1790,127701462,bimodal,64.0,567762,99694.97252796024,pop,random,0,16,4,True,inv-cap,mcf,0.16898261875011372,31.659090995788574
Kdl.graphml,754,1790,1258490337,bimodal,128.0,567762,199346.79498882618,pop,random,0,16,4,True,inv-cap,mcf,0.08476827696691519,32.0569121837616
Kdl.graphml,754,1790,127569293,bimodal,1.0,567762,1562.3357498833072,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.411823034286499
Kdl.graphml,754,1790,1047347487,bimodal,16.0,567762,24969.015565721344,pop,random,0,16,4,True,inv-cap,mcf,0.6795985894035873,18.616496801376343
Kdl.graphml,754,1790,1506113288,poisson,16.0,567762,47055.015625,pop,random,0,16,4,True,inv-cap,mcf,0.7349046602667823,34.320152044296265
Kdl.graphml,754,1790,1123942708,poisson,32.0,567762,94116.71875,pop,random,0,16,4,True,inv-cap,mcf,0.3706102720216144,40.87702512741089
Kdl.graphml,754,1790,1116586565,poisson,4.0,567762,11763.662109375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.6048018932342529
Kdl.graphml,754,1790,1228906045,poisson,64.0,567762,188233.828125,pop,random,0,16,4,True,inv-cap,mcf,0.18530211911407876,51.486138105392456
Kdl.graphml,754,1790,1986708651,poisson,128.0,567762,376456.5,pop,random,0,16,4,True,inv-cap,mcf,0.0906487127061448,46.95516800880432
Kdl.graphml,754,1790,329065179,poisson,8.0,567762,23527.47265625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,2.6014041900634766
Kdl.graphml,754,1790,1333812558,poisson,1.0,567762,2941.075927734375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.38889002799987793
Kdl.graphml,754,1790,1203873963,poisson,2.0,567762,5882.28857421875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.38863706588745117
